1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,510
1056,499
1056,499
1056,483
1055,463
1051,432
1049,411
1049,399
1047,388
1046,341
1045,329
1045,317
1043,290
1041,275
1040,263
1037,237
1036,225
1035,199
1034,187
1034,177
1033,154
1033,143
1031,122
1031,113
1031,108
1029,103
1029,90
1028,88
1028,85
1027,80
1027,78
1027,74
1027,73
1027,72
1027,72
1027,71
1027,71
1027,71
1027,71
1026,71
1026,71
1025,73
1025,76
1024,77
1023,83
1021,89
1021,92
1019,102
1019,109
1019,117
1019,144
1019,156
1019,168
1021,206
1023,219
1024,233
1027,262
1029,277
1033,295
1047,352
1053,371
1073,427
1078,441
1083,455
1087,469
1094,494
1097,506
1107,545
1110,560
1111,575
1113,611
1113,623
1113,636
1113,667
1112,684
1112,719
1112,719
1111,719
1111,719
1109,719
1109,719
1109,719
1108,719
1107,719
1107,719
1105,719
1105,719
1105,719
1105,719
1105,719
1105,717
1104,710
1103,706
1101,695
1100,680
1099,671
1095,645
1092,630
1090,615
1078,557
1074,535
1070,517
1060,454
1055,430
1053,410
1050,367
1049,347
1047,320
1042,245
1039,219
1036,191
1033,127
1031,110
1031,93
1031,65
1031,50
1031,24
1031,0
1031,0
1029,0
1027,0
1026,0
1025,0
1023,0
1023,0
1023,0
1023,0
1023,0
1023,0
1023,0
1023,1
1023,5
1023,18
1023,24
1023,31
1021,51
1021,59
1021,69
1022,96
1023,112
1027,151
1028,193
1029,215
1035,257
1041,301
1043,324
1045,344
1047,384
1049,422
1049,439
1050,473
1052,508
1053,525
1055,565
1056,585
1059,629
1059,673
1060,695
1061,719
1065,719
1068,719
1075,719
1079,719
1083,719
1085,719
1085,719
1086,719
1086,719
1086,719
1086,719
1086,719
1086,719
1086,718
1086,715
1086,711
1086,701
1085,685
1084,675
1083,663
1081,634
1079,599
1077,577
1073,521
1069,463
1067,427
1059,352
1055,318
1050,284
1037,195
1033,163
1025,104
1022,59
1021,37
1018,5
1017,0
1015,0
1013,0
1012,0
1011,0
1009,0
1008,0
1007,0
1006,0
1006,0
1006,0
1005,0
1005,0
1005,0
1005,0
1005,0
1005,2
1004,8
1003,17
1003,25
1003,45
1003,67
1003,80
1003,109
1003,125
1004,167
1009,214
1016,241
1021,267
1037,350
1041,379
1051,429
1055,450
1057,472
1064,527
1068,545
1071,561
1079,608
1081,621
1085,651
1088,669
1093,698
1097,719
1099,719
1101,719
1102,719
1102,719
1103,719
1103,719
1103,719
1103,719
1103,719
1103,719
1103,719
1103,719
1104,717
1107,712
1113,699
1119,683
1122,673
1125,662
1137,625
1141,612
1145,599
1151,572
1155,559
1159,546
1171,510
1175,500
1177,491
1187,470
1190,462
1193,455
1198,441
1200,432
1202,419
1203,414
1204,411
1207,401
1208,398
1209,393
1211,386
1211,381
1211,369
1211,367
1211,363
1210,356
1209,353
1207,350
1207,349
1207,349
1205,347
1205,346
1204,345
1203,345
1202,345
1202,344
1200,344
1199,343
1199,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1198,343
1197,343
1197,344
1197,344
1197,344
1197,344
1197,344
1197,344
1197,344
1197,344
1197,344
1197,344
1195,344
1195,343
1193,343
1188,339
1185,335
1181,333
1169,323
1160,318
